2025-07-30 10:23:29,321 - __main__ - INFO - Fetching data for period: 2024-11-06
2025-07-30 10:23:29,797 - __main__ - INFO - Fetching data for period: 2024-11-07
2025-07-30 10:23:30,322 - __main__ - INFO - Fetching data for period: 2024-11-08
2025-07-30 10:23:30,883 - __main__ - INFO - Fetching data for period: 2024-11-09
2025-07-30 10:23:31,497 - __main__ - INFO - Fetching data for period: 2024-11-10
2025-07-30 10:23:31,982 - __main__ - INFO - Fetching data for period: 2024-11-11
2025-07-30 10:23:32,480 - __main__ - INFO - Fetching data for period: 2024-11-12
2025-07-30 10:23:32,978 - __main__ - INFO - Fetching data for period: 2024-11-13
2025-07-30 10:23:33,583 - __main__ - INFO - Fetching data for period: 2024-11-14
2025-07-30 10:23:34,051 - __main__ - INFO - Fetching data for period: 2024-11-15
2025-07-30 10:23:34,697 - __main__ - INFO - Fetching data for period: 2024-11-16
2025-07-30 10:23:35,175 - __main__ - INFO - Fetching data for period: 2024-11-17
2025-07-30 10:23:35,652 - __main__ - INFO - Fetching data for period: 2024-11-18
2025-07-30 10:23:36,159 - __main__ - INFO - Fetching data for period: 2024-11-19
2025-07-30 10:23:36,686 - __main__ - INFO - Fetching data for period: 2024-11-20
2025-07-30 10:23:37,180 - __main__ - INFO - Fetching data for period: 2024-11-21
2025-07-30 10:23:37,666 - __main__ - INFO - Fetching data for period: 2024-11-22
2025-07-30 10:23:38,143 - __main__ - INFO - Fetching data for period: 2024-11-23
2025-07-30 10:23:38,705 - __main__ - INFO - Fetching data for period: 2024-11-24
2025-07-30 10:23:39,177 - __main__ - INFO - Fetching data for period: 2024-11-25
2025-07-30 10:23:39,882 - __main__ - INFO - Fetching data for period: 2024-11-26
2025-07-30 10:23:40,451 - __main__ - INFO - Fetching data for period: 2024-11-27
2025-07-30 10:23:41,082 - __main__ - INFO - Fetching data for period: 2024-11-28
2025-07-30 10:23:41,720 - __main__ - INFO - Fetching data for period: 2024-11-29
2025-07-30 10:23:42,257 - __main__ - INFO - Fetching data for period: 2024-11-30
2025-07-30 10:23:42,865 - __main__ - INFO - Fetching data for period: 2024-12-01
2025-07-30 10:23:43,479 - __main__ - INFO - Fetching data for period: 2024-12-02
2025-07-30 10:23:44,001 - __main__ - INFO - Fetching data for period: 2024-12-03
