Date,distance,duration,elapsedDuration,movingDuration,elevationGain,elevationLoss,averageSpeed,maxSpeed,calories,bmrCalories,averageHR,maxHR,ActivitySteps,aerobicTrainingEffect,anaerobicTrainingEffect,locationName,lapCount,waterEstimated,trainingEffectLabel,activityTrainingLoad,minActivityLapDuration,aerobicTrainingEffectMessage,anaerobicTrainingEffectMessage,moderateIntensityMinutes_x,vigorousIntensityMinutes_x,hrTimeInZone_1,hrTimeInZone_2,hrTimeInZone_3,hrTimeInZone_4,hrTimeInZone_5,maxRunningCadenceInStepsPerMinute,vO2MaxValue,maxDoubleCadence,totalSets,activeSets,totalReps,typeKey_clean,avgSleepStress,sleepScoreFeedback,awakeSleepSeconds,awakeCount,sleepScoreInsight,remSleepSeconds,deepSleepSeconds,averageRespirationValue,ageGroup,lightSleepSeconds,sleepTimeSeconds,charged,drained,steps_y,pushes,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,totalSteps,netCalorieGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessActiveKilocalories,netRemainingKilocalories,dailyStepGoal,highlyActiveSeconds,activeSeconds,sedentarySeconds,sleepingSeconds,includesWellnessData,includesActivityData,includesCalorieConsumedData,moderateIntensityMinutes_y,vigorousIntensityMinutes_y,floorsAscendedInMeters,floorsDescendedInMeters,floorsAscended,floorsDescended,intensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,lastSevenDaysAvgRestingHeartRate,averageStressLevel,maxStressLevel,stressDuration,restStressDuration,activityStressDuration,uncategorizedStressDuration,totalStressDuration,lowStressDuration,mediumStressDuration,highStressDuration,stressPercentage,restStressPercentage,activityStressPercentage,uncategorizedStressPercentage,lowStressPercentage,mediumStressPercentage,highStressPercentage,stressQualifier,measurableAwakeDuration,measurableAsleepDuration,minAvgHeartRate,maxAvgHeartRate,bodyBatteryChargedValue,bodyBatteryDrainedValue,bodyBatteryHighestValue,bodyBatteryLowestValue,bodyBatteryMostRecentValue,bodyBatteryDuringSleep,averageMonitoringEnvironmentAltitude,restingCaloriesFromActivity,avgWakingRespirationValue,highestRespirationValue,lowestRespirationValue,ActivityStartHour,ActivityPerformedToday,activityType,workout_date,last_workout_date,daysSinceLastWorkout,sleepTimeHours,deepSleepHours,remSleepHours,lightSleepHours,awakeSleepHours,deepSleepPercentage,remSleepPercentage,lightSleepPercentage,awakeSleepPercentage,day_of_week,is_weekend,month,day_of_year
2024-01-14,3314.75,1445.5770263671875,1445.5770263671875,1444.7869987487793,36.00999999977648,32.80000001192093,2.2929999828338623,2.753000020980835,244.0,33.0,162.0,178.0,4324.0,3.5999999046325684,0.0,Spring Hill,3.0,292.0,LACTATE_THRESHOLD,80.99217224121094,40.7869987487793,IMPROVING_LACTATE_THRESHOLD_12,NO_ANAEROBIC_BENEFIT_0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,195.0,39.0,195.0,0.0,0.0,0.0,running,20.0,POSITIVE_LONG_AND_CONTINUOUS,240,0.0,NONE,7620,3540,15.0,ADULT,22080,33240,68,64,0.0,0.0,2892.0,906.0,1986.0,2892.0,2892.0,7888.0,1250.0,5970.0,5970.0,906.0,2156.0,5350.0,1867.0,6128.0,47085.0,31320.0,True,True,False,19.0,21.0,61.442,46.223,20.15814,15.16503,150.0,10.0,56,171,70,71,37,96,36420,35880,11580,2280,86160,13560,13920,8940,42.27,41.64,13.44,2.65,15.74,16.16,10.38,BALANCED,52500,31380,57,170,68,64,70,8,16,63,241.0,33.0,14.0,19.0,10.0,11,True,Running,2024-01-14,2024-01-14,0.0,9.233333333333333,0.9833333333333333,2.1166666666666667,6.133333333333334,0.06666666666666667,10.649819494584838,22.92418772563177,66.4259927797834,0.7220216606498195,Sunday,1,1,14
2024-01-14,3314.75,1445.5770263671875,1445.5770263671875,1444.7869987487793,36.00999999977648,32.80000001192093,2.2929999828338623,2.753000020980835,244.0,33.0,162.0,178.0,4324.0,3.5999999046325684,0.0,Spring Hill,3.0,292.0,LACTATE_THRESHOLD,80.99217224121094,40.7869987487793,IMPROVING_LACTATE_THRESHOLD_12,NO_ANAEROBIC_BENEFIT_0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,195.0,39.0,195.0,0.0,0.0,0.0,running,20.0,POSITIVE_LONG_AND_CONTINUOUS,240,0.0,NONE,7620,3540,15.0,ADULT,22080,33240,68,64,0.0,0.0,2892.0,906.0,1986.0,2892.0,2892.0,7888.0,1250.0,5970.0,5970.0,906.0,2156.0,5350.0,1867.0,6128.0,47085.0,31320.0,True,True,False,19.0,21.0,61.442,46.223,20.15814,15.16503,150.0,10.0,56,171,70,71,37,96,36420,35880,11580,2280,86160,13560,13920,8940,42.27,41.64,13.44,2.65,15.74,16.16,10.38,BALANCED,52500,31380,57,170,68,64,70,8,16,63,241.0,33.0,14.0,19.0,10.0,11,True,Running,2024-01-14,2024-01-14,0.0,9.233333333333333,0.9833333333333333,2.1166666666666667,6.133333333333334,0.06666666666666667,10.649819494584838,22.92418772563177,66.4259927797834,0.7220216606498195,Sunday,1,1,14
2024-01-15,2434.1298828125,2582.64794921875,4588.72705078125,1669.0,44.5799999833107,37.15999999642372,0.9419999718666078,1.6419999599456787,224.0,60.0,108.0,131.0,3306.0,1.399999976158142,0.0,Spring Hill,2.0,274.0,RECOVERY,12.944351196289062,670.9429931640625,RECOVERY_5,NO_ANAEROBIC_BENEFIT_0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,0.0,0.0,walking,22.0,POSITIVE_LONG_AND_CONTINUOUS,360,1.0,POSITIVE_EXERCISE,9540,4140,14.0,ADULT,17940,31620,64,68,0.0,0.0,2485.0,499.0,1986.0,2485.0,2485.0,5625.0,1250.0,4194.0,4194.0,499.0,1749.0,5860.0,1327.0,5488.0,51385.0,28200.0,True,True,False,30.0,1.0,65.36,52.684,21.44357,17.28478,150.0,10.0,65,127,68,70,35,94,41520,33900,9180,1620,86220,21060,16440,4020,48.16,39.32,10.65,1.88,24.43,19.07,4.66,STRESSFUL,56400,28200,65,126,64,68,80,12,12,43,240.0,60.0,14.0,22.0,10.0,15,True,Walking,2024-01-15,2024-01-15,0.0,8.783333333333333,1.15,2.65,4.983333333333333,0.1,13.092979127134724,30.170777988614798,56.73624288425047,1.1385199240986716,Monday,0,1,15
2024-01-15,2434.1298828125,2582.64794921875,4588.72705078125,1669.0,44.5799999833107,37.15999999642372,0.9419999718666078,1.6419999599456787,224.0,60.0,108.0,131.0,3306.0,1.399999976158142,0.0,Spring Hill,2.0,274.0,RECOVERY,12.944351196289062,670.9429931640625,RECOVERY_5,NO_ANAEROBIC_BENEFIT_0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,0.0,0.0,walking,22.0,POSITIVE_LONG_AND_CONTINUOUS,360,1.0,POSITIVE_EXERCISE,9540,4140,14.0,ADULT,17940,31620,64,68,0.0,0.0,2485.0,499.0,1986.0,2485.0,2485.0,5625.0,1250.0,4194.0,4194.0,499.0,1749.0,5860.0,1327.0,5488.0,51385.0,28200.0,True,True,False,30.0,1.0,65.36,52.684,21.44357,17.28478,150.0,10.0,65,127,68,70,35,94,41520,33900,9180,1620,86220,21060,16440,4020,48.16,39.32,10.65,1.88,24.43,19.07,4.66,STRESSFUL,56400,28200,65,126,64,68,80,12,12,43,240.0,60.0,14.0,22.0,10.0,15,True,Walking,2024-01-15,2024-01-15,0.0,8.783333333333333,1.15,2.65,4.983333333333333,0.1,13.092979127134724,30.170777988614798,56.73624288425047,1.1385199240986716,Monday,0,1,15
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,32.0,NEGATIVE_NOT_RESTORATIVE,300,0.0,NONE,4980,3480,15.0,ADULT,13260,21720,59,15,0.0,0.0,2117.0,131.0,1986.0,2117.0,2117.0,1771.0,1250.0,1313.0,1313.0,131.0,1381.0,5840.0,396.0,1972.0,54812.0,29220.0,True,False,False,0.0,0.0,12.192,9.986,4.0,3.27625,150.0,10.0,66,120,68,70,27,93,33660,48360,3660,660,86340,25560,7620,480,38.99,56.01,4.24,0.76,29.6,8.83,0.56,BALANCED,56340,29340,66,118,59,15,56,12,56,43,244.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2024-01-15,1.0,6.033333333333333,0.9666666666666667,1.3833333333333333,3.683333333333333,0.08333333333333333,16.022099447513813,22.92817679558011,61.04972375690608,1.3812154696132597,Tuesday,0,1,16
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,32.0,NEGATIVE_NOT_RESTORATIVE,300,0.0,NONE,4980,3480,15.0,ADULT,13260,21720,59,15,0.0,0.0,2117.0,131.0,1986.0,2117.0,2117.0,1771.0,1250.0,1313.0,1313.0,131.0,1381.0,5840.0,396.0,1972.0,54812.0,29220.0,True,False,False,0.0,0.0,12.192,9.986,4.0,3.27625,150.0,10.0,66,120,68,70,27,93,33660,48360,3660,660,86340,25560,7620,480,38.99,56.01,4.24,0.76,29.6,8.83,0.56,BALANCED,56340,29340,66,118,59,15,56,12,56,43,244.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2024-01-15,1.0,6.033333333333333,0.9666666666666667,1.3833333333333333,3.683333333333333,0.08333333333333333,16.022099447513813,22.92817679558011,61.04972375690608,1.3812154696132597,Tuesday,0,1,16
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,9.0,POSITIVE_HIGHLY_RECOVERING,60,0.0,NONE,12720,4740,13.0,ADULT,17760,35220,45,83,0.0,0.0,2546.0,560.0,1986.0,2546.0,2546.0,3790.0,1250.0,2858.0,2858.0,560.0,1810.0,5030.0,1215.0,4368.0,47817.0,33000.0,True,False,False,31.0,5.0,21.862,8.742,7.17257,2.86811,150.0,10.0,61,148,65,69,31,96,27420,48600,7800,2460,86280,8520,6420,12480,31.78,56.33,9.04,2.85,9.87,7.44,14.46,BALANCED,50760,33060,63,145,45,83,100,17,19,43,244.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2024-01-15,2.0,9.783333333333333,1.3166666666666667,3.533333333333333,4.933333333333334,0.016666666666666666,13.458262350936966,36.11584327086882,50.4258943781942,0.17035775127768313,Wednesday,0,1,17
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,9.0,POSITIVE_HIGHLY_RECOVERING,60,0.0,NONE,12720,4740,13.0,ADULT,17760,35220,45,83,0.0,0.0,2546.0,560.0,1986.0,2546.0,2546.0,3790.0,1250.0,2858.0,2858.0,560.0,1810.0,5030.0,1215.0,4368.0,47817.0,33000.0,True,False,False,31.0,5.0,21.862,8.742,7.17257,2.86811,150.0,10.0,61,148,65,69,31,96,27420,48600,7800,2460,86280,8520,6420,12480,31.78,56.33,9.04,2.85,9.87,7.44,14.46,BALANCED,50760,33060,63,145,45,83,100,17,19,43,244.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2024-01-15,2.0,9.783333333333333,1.3166666666666667,3.533333333333333,4.933333333333334,0.016666666666666666,13.458262350936966,36.11584327086882,50.4258943781942,0.17035775127768313,Wednesday,0,1,17
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,27.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,780,0.0,NONE,5940,3300,14.0,ADULT,21360,30600,55,67,0.0,0.0,2407.0,421.0,1986.0,2407.0,2407.0,1640.0,1250.0,1216.0,1216.0,421.0,1671.0,4790.0,375.0,2530.0,53735.0,29760.0,True,False,False,0.0,0.0,3.066,0.0,1.00591,0.0,150.0,10.0,58,126,66,68,42,98,52380,31140,2700,180,86400,24600,13560,14220,60.62,36.04,3.12,0.21,28.47,15.69,16.46,STRESSFUL,56400,29820,59,123,55,67,73,7,7,51,248.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2024-01-15,3.0,8.5,0.9166666666666666,1.65,5.933333333333334,0.21666666666666667,10.784313725490197,19.411764705882355,69.80392156862744,2.549019607843137,Thursday,0,1,18
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,27.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,780,0.0,NONE,5940,3300,14.0,ADULT,21360,30600,55,67,0.0,0.0,2407.0,421.0,1986.0,2407.0,2407.0,1640.0,1250.0,1216.0,1216.0,421.0,1671.0,4790.0,375.0,2530.0,53735.0,29760.0,True,False,False,0.0,0.0,3.066,0.0,1.00591,0.0,150.0,10.0,58,126,66,68,42,98,52380,31140,2700,180,86400,24600,13560,14220,60.62,36.04,3.12,0.21,28.47,15.69,16.46,STRESSFUL,56400,29820,59,123,55,67,73,7,7,51,248.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2024-01-15,3.0,8.5,0.9166666666666666,1.65,5.933333333333334,0.21666666666666667,10.784313725490197,19.411764705882355,69.80392156862744,2.549019607843137,Thursday,0,1,18
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,28.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,1080,1.0,NONE,5700,3000,15.0,ADULT,20520,29220,67,69,0.0,0.0,3112.0,1126.0,1986.0,3112.0,3112.0,3676.0,1250.0,2726.0,2726.0,1126.0,2376.0,4160.0,1290.0,6090.0,51180.0,27840.0,True,False,False,72.0,8.0,13.093,8.158,4.2956,2.67651,150.0,10.0,61,154,67,68,44,100,44760,27480,7920,6120,86280,15840,15600,13320,51.88,31.85,9.18,7.09,18.36,18.08,15.44,STRESSFUL,53160,27000,62,154,67,69,72,5,5,43,343.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2024-01-15,4.0,8.116666666666667,0.8333333333333334,1.5833333333333333,5.7,0.3,10.266940451745379,19.50718685831622,70.2258726899384,3.696098562628337,Friday,0,1,19
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,28.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,1080,1.0,NONE,5700,3000,15.0,ADULT,20520,29220,67,69,0.0,0.0,3112.0,1126.0,1986.0,3112.0,3112.0,3676.0,1250.0,2726.0,2726.0,1126.0,2376.0,4160.0,1290.0,6090.0,51180.0,27840.0,True,False,False,72.0,8.0,13.093,8.158,4.2956,2.67651,150.0,10.0,61,154,67,68,44,100,44760,27480,7920,6120,86280,15840,15600,13320,51.88,31.85,9.18,7.09,18.36,18.08,15.44,STRESSFUL,53160,27000,62,154,67,69,72,5,5,43,343.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2024-01-15,4.0,8.116666666666667,0.8333333333333334,1.5833333333333333,5.7,0.3,10.266940451745379,19.50718685831622,70.2258726899384,3.696098562628337,Friday,0,1,19
2024-01-20,5011.16015625,2086.114013671875,2086.114013671875,2085.6010007858276,23.680000007152557,13.370000004768372,2.4019999504089355,3.059999942779541,372.0,48.0,164.0,182.0,6246.0,4.699999809265137,0.0,Monteagle,5.0,318.0,LACTATE_THRESHOLD,146.40174865722656,8.824999809265137,HIGHLY_IMPROVING_LACTATE_THRESHOLD_13,NO_ANAEROBIC_BENEFIT_0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,195.0,0.0,0.0,0.0,running,44.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,660,0.0,NEGATIVE_STRESSFUL_DAY,3540,5040,15.0,ADULT,20220,28800,29,29,0.0,0.0,3872.0,1886.0,1986.0,3872.0,3872.0,8258.0,1250.0,6491.0,6491.0,1886.0,3136.0,4070.0,3337.0,3825.0,50618.0,28620.0,True,True,False,137.0,59.0,26.585,19.585,8.72211,6.42552,150.0,10.0,64,176,71,68,48,100,44760,12000,8640,20880,86280,22620,11340,10800,51.88,13.91,10.01,24.2,26.22,13.14,12.52,VERY_STRESSFUL,36780,28620,65,174,29,29,33,5,5,26,595.0,48.0,14.0,21.0,11.0,11,True,Running,2024-01-20,2024-01-20,0.0,8.0,1.4,0.9833333333333333,5.616666666666666,0.18333333333333332,17.5,12.291666666666666,70.20833333333333,2.2916666666666665,Saturday,1,1,20
2024-01-20,5011.16015625,2086.114013671875,2086.114013671875,2085.6010007858276,23.680000007152557,13.370000004768372,2.4019999504089355,3.059999942779541,372.0,48.0,164.0,182.0,6246.0,4.699999809265137,0.0,Monteagle,5.0,318.0,LACTATE_THRESHOLD,146.40174865722656,8.824999809265137,HIGHLY_IMPROVING_LACTATE_THRESHOLD_13,NO_ANAEROBIC_BENEFIT_0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,195.0,0.0,0.0,0.0,running,44.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,660,0.0,NEGATIVE_STRESSFUL_DAY,3540,5040,15.0,ADULT,20220,28800,29,29,0.0,0.0,3872.0,1886.0,1986.0,3872.0,3872.0,8258.0,1250.0,6491.0,6491.0,1886.0,3136.0,4070.0,3337.0,3825.0,50618.0,28620.0,True,True,False,137.0,59.0,26.585,19.585,8.72211,6.42552,150.0,10.0,64,176,71,68,48,100,44760,12000,8640,20880,86280,22620,11340,10800,51.88,13.91,10.01,24.2,26.22,13.14,12.52,VERY_STRESSFUL,36780,28620,65,174,29,29,33,5,5,26,595.0,48.0,14.0,21.0,11.0,11,True,Running,2024-01-20,2024-01-20,0.0,8.0,1.4,0.9833333333333333,5.616666666666666,0.18333333333333332,17.5,12.291666666666666,70.20833333333333,2.2916666666666665,Saturday,1,1,20
2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,31.0,NEGATIVE_SHORT_AND_POOR_QUALITY,60,0.0,NEGATIVE_STRENUOUS_EXERCISE,3840,3180,15.0,ADULT,12420,19500,51,45,0.0,0.0,2766.0,780.0,1986.0,2766.0,2766.0,2649.0,1250.0,1980.0,1980.0,780.0,2030.0,4490.0,630.0,4981.0,54389.0,26400.0,True,False,False,30.0,7.0,6.096,8.696,2.0,2.85302,150.0,10.0,71,142,74,68,40,95,49740,24360,5820,6420,86340,27000,17580,5160,57.61,28.21,6.74,7.44,31.27,20.36,5.98,STRESSFUL,53460,26460,72,141,51,45,50,5,11,29,472.0,0.0,14.0,22.0,10.0,0,False,No Activity,,2024-01-20,1.0,5.416666666666667,0.8833333333333333,1.0666666666666667,3.45,0.016666666666666666,16.307692307692307,19.692307692307693,63.69230769230769,0.3076923076923077,Sunday,1,1,21
2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,31.0,NEGATIVE_SHORT_AND_POOR_QUALITY,60,0.0,NEGATIVE_STRENUOUS_EXERCISE,3840,3180,15.0,ADULT,12420,19500,51,45,0.0,0.0,2766.0,780.0,1986.0,2766.0,2766.0,2649.0,1250.0,1980.0,1980.0,780.0,2030.0,4490.0,630.0,4981.0,54389.0,26400.0,True,False,False,30.0,7.0,6.096,8.696,2.0,2.85302,150.0,10.0,71,142,74,68,40,95,49740,24360,5820,6420,86340,27000,17580,5160,57.61,28.21,6.74,7.44,31.27,20.36,5.98,STRESSFUL,53460,26460,72,141,51,45,50,5,11,29,472.0,0.0,14.0,22.0,10.0,0,False,No Activity,,2024-01-20,1.0,5.416666666666667,0.8833333333333333,1.0666666666666667,3.45,0.016666666666666666,16.307692307692307,19.692307692307693,63.69230769230769,0.3076923076923077,Sunday,1,1,21
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,22.0,POSITIVE_LONG_AND_CONTINUOUS,180,0.0,NONE,4920,3300,15.0,ADULT,24120,32340,66,60,0.0,0.0,2415.0,429.0,1986.0,2415.0,2415.0,2210.0,1250.0,1639.0,1639.0,429.0,1679.0,4310.0,660.0,3795.0,52485.0,29460.0,True,False,False,4.0,0.0,6.096,0.0,2.0,0.0,150.0,10.0,67,134,70,69,36,97,50940,31680,3360,360,86340,29280,16260,5400,59.0,36.69,3.89,0.42,33.91,18.83,6.25,STRESSFUL,56460,29520,68,130,66,60,72,11,17,66,257.0,0.0,14.0,21.0,11.0,0,False,No Activity,,2024-01-20,2.0,8.983333333333333,0.9166666666666666,1.3666666666666667,6.7,0.05,10.204081632653061,15.213358070500927,74.58256029684601,0.5565862708719851,Monday,0,1,22
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,22.0,POSITIVE_LONG_AND_CONTINUOUS,180,0.0,NONE,4920,3300,15.0,ADULT,24120,32340,66,60,0.0,0.0,2415.0,429.0,1986.0,2415.0,2415.0,2210.0,1250.0,1639.0,1639.0,429.0,1679.0,4310.0,660.0,3795.0,52485.0,29460.0,True,False,False,4.0,0.0,6.096,0.0,2.0,0.0,150.0,10.0,67,134,70,69,36,97,50940,31680,3360,360,86340,29280,16260,5400,59.0,36.69,3.89,0.42,33.91,18.83,6.25,STRESSFUL,56460,29520,68,130,66,60,72,11,17,66,257.0,0.0,14.0,21.0,11.0,0,False,No Activity,,2024-01-20,2.0,8.983333333333333,0.9166666666666666,1.3666666666666667,6.7,0.05,10.204081632653061,15.213358070500927,74.58256029684601,0.5565862708719851,Monday,0,1,22
2024-01-23,4436.990234375,1885.001953125,1885.001953125,1878.3499755859375,38.25999999046326,33.28999999165535,2.3540000915527344,2.809000015258789,332.0,44.0,169.0,185.0,5582.0,4.300000190734863,0.0,Spring Hill,3.0,397.0,VO2MAX,118.54266357421875,530.5360107421875,HIGHLY_IMPROVING_VO2_MAX_16,NO_ANAEROBIC_BENEFIT_0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,206.0,39.0,206.0,0.0,0.0,0.0,running,22.0,POSITIVE_CONTINUOUS,660,1.0,NONE,5520,3960,15.0,ADULT,15180,24694,61,68,0.0,0.0,3043.0,1057.0,1986.0,3043.0,3043.0,8135.0,1250.0,6327.0,6327.0,1057.0,2307.0,3890.0,2235.0,4451.0,49740.0,29974.0,True,True,False,17.0,34.0,53.707,39.286,17.62041,12.88911,150.0,10.0,66,181,70,69,45,98,44340,28620,6420,6360,85740,12900,18000,13440,51.71,33.38,7.49,7.42,15.05,20.99,15.68,STRESSFUL,49380,30000,68,181,61,68,73,5,10,43,250.0,44.0,14.0,22.0,9.0,12,True,Running,2024-01-23,2024-01-23,0.0,6.859444444444445,1.1,1.5333333333333334,4.216666666666667,0.18333333333333332,16.03628411759942,22.35360816392646,61.47242245079777,2.672714019599903,Tuesday,0,1,23
2024-01-23,4436.990234375,1885.001953125,1885.001953125,1878.3499755859375,38.25999999046326,33.28999999165535,2.3540000915527344,2.809000015258789,332.0,44.0,169.0,185.0,5582.0,4.300000190734863,0.0,Spring Hill,3.0,397.0,VO2MAX,118.54266357421875,530.5360107421875,HIGHLY_IMPROVING_VO2_MAX_16,NO_ANAEROBIC_BENEFIT_0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,206.0,39.0,206.0,0.0,0.0,0.0,running,22.0,POSITIVE_CONTINUOUS,660,1.0,NONE,5520,3960,15.0,ADULT,15180,24694,61,68,0.0,0.0,3043.0,1057.0,1986.0,3043.0,3043.0,8135.0,1250.0,6327.0,6327.0,1057.0,2307.0,3890.0,2235.0,4451.0,49740.0,29974.0,True,True,False,17.0,34.0,53.707,39.286,17.62041,12.88911,150.0,10.0,66,181,70,69,45,98,44340,28620,6420,6360,85740,12900,18000,13440,51.71,33.38,7.49,7.42,15.05,20.99,15.68,STRESSFUL,49380,30000,68,181,61,68,73,5,10,43,250.0,44.0,14.0,22.0,9.0,12,True,Running,2024-01-23,2024-01-23,0.0,6.859444444444445,1.1,1.5333333333333334,4.216666666666667,0.18333333333333332,16.03628411759942,22.35360816392646,61.47242245079777,2.672714019599903,Tuesday,0,1,23
